Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Mar 9, 2022 10:00 PM;Mar 9, 2022 11:00 PM;58,694.75;45,522.75
Mar 9, 2022 11:00 PM;Mar 10, 2022 12:00 AM;55,513.75;42,836.75
Mar 10, 2022 12:00 AM;Mar 10, 2022 1:00 AM;53,573.00;42,011.50
Mar 10, 2022 1:00 AM;Mar 10, 2022 2:00 AM;51,855.50;40,804.75
Mar 10, 2022 2:00 AM;Mar 10, 2022 3:00 AM;51,174.50;40,299.50
Mar 10, 2022 3:00 AM;Mar 10, 2022 4:00 AM;51,405.50;40,430.50
Mar 10, 2022 4:00 AM;Mar 10, 2022 5:00 AM;52,264.00;40,872.00
Mar 10, 2022 5:00 AM;Mar 10, 2022 6:00 AM;55,007.00;42,792.75
Mar 10, 2022 6:00 AM;Mar 10, 2022 7:00 AM;61,032.75;47,639.75
Mar 10, 2022 7:00 AM;Mar 10, 2022 8:00 AM;64,832.00;47,100.25
Mar 10, 2022 8:00 AM;Mar 10, 2022 9:00 AM;66,923.25;40,399.00
Mar 10, 2022 9:00 AM;Mar 10, 2022 10:00 AM;67,651.50;33,909.75
Mar 10, 2022 10:00 AM;Mar 10, 2022 11:00 AM;68,434.00;30,206.00
Mar 10, 2022 11:00 AM;Mar 10, 2022 12:00 PM;69,396.75;26,807.50
Mar 10, 2022 12:00 PM;Mar 10, 2022 1:00 PM;68,987.25;23,901.00
Mar 10, 2022 1:00 PM;Mar 10, 2022 2:00 PM;67,667.00;22,619.50
Mar 10, 2022 2:00 PM;Mar 10, 2022 3:00 PM;66,207.50;23,783.25
Mar 10, 2022 3:00 PM;Mar 10, 2022 4:00 PM;65,730.75;28,350.50
Mar 10, 2022 4:00 PM;Mar 10, 2022 5:00 PM;65,238.50;34,787.25
Mar 10, 2022 5:00 PM;Mar 10, 2022 6:00 PM;65,806.75;40,536.75
Mar 10, 2022 6:00 PM;Mar 10, 2022 7:00 PM;67,201.75;40,465.25
Mar 10, 2022 7:00 PM;Mar 10, 2022 8:00 PM;67,620.75;37,173.75
Mar 10, 2022 8:00 PM;Mar 10, 2022 9:00 PM;64,565.00;32,393.75
Mar 10, 2022 9:00 PM;Mar 10, 2022 10:00 PM;61,791.75;29,244.00
Mar 10, 2022 10:00 PM;Mar 10, 2022 11:00 PM;59,244.50;27,617.50
Mar 10, 2022 11:00 PM;Mar 11, 2022 12:00 AM;55,892.75;24,604.25
Mar 11, 2022 12:00 AM;Mar 11, 2022 1:00 AM;52,971.25;21,379.00
Mar 11, 2022 1:00 AM;Mar 11, 2022 2:00 AM;51,369.75;20,461.50
Mar 11, 2022 2:00 AM;Mar 11, 2022 3:00 AM;50,721.50;20,099.75
Mar 11, 2022 3:00 AM;Mar 11, 2022 4:00 AM;50,874.75;20,366.75
Mar 11, 2022 4:00 AM;Mar 11, 2022 5:00 AM;52,250.50;21,557.50
Mar 11, 2022 5:00 AM;Mar 11, 2022 6:00 AM;55,035.25;23,942.75
Mar 11, 2022 6:00 AM;Mar 11, 2022 7:00 AM;60,969.25;28,979.50
Mar 11, 2022 7:00 AM;Mar 11, 2022 8:00 AM;65,061.25;28,852.50
Mar 11, 2022 8:00 AM;Mar 11, 2022 9:00 AM;66,982.75;22,600.50
Mar 11, 2022 9:00 AM;Mar 11, 2022 10:00 AM;67,462.50;15,438.75
Mar 11, 2022 10:00 AM;Mar 11, 2022 11:00 AM;67,738.00;9,065.25
Mar 11, 2022 11:00 AM;Mar 11, 2022 12:00 PM;68,686.00;5,519.50
Mar 11, 2022 12:00 PM;Mar 11, 2022 1:00 PM;68,078.75;2,868.75
Mar 11, 2022 1:00 PM;Mar 11, 2022 2:00 PM;66,616.50;1,999.50
Mar 11, 2022 2:00 PM;Mar 11, 2022 3:00 PM;64,893.25;3,580.00
Mar 11, 2022 3:00 PM;Mar 11, 2022 4:00 PM;63,892.50;8,719.00
Mar 11, 2022 4:00 PM;Mar 11, 2022 5:00 PM;63,424.00;16,520.00
Mar 11, 2022 5:00 PM;Mar 11, 2022 6:00 PM;64,675.50;25,085.50
Mar 11, 2022 6:00 PM;Mar 11, 2022 7:00 PM;66,265.75;28,603.50
Mar 11, 2022 7:00 PM;Mar 11, 2022 8:00 PM;66,563.75;28,341.00
Mar 11, 2022 8:00 PM;Mar 11, 2022 9:00 PM;63,024.50;24,864.00
Mar 11, 2022 9:00 PM;Mar 11, 2022 10:00 PM;59,770.25;22,194.00
Mar 11, 2022 10:00 PM;Mar 11, 2022 11:00 PM;57,498.25;21,481.00
Mar 11, 2022 11:00 PM;Mar 12, 2022 12:00 AM;54,313.75;19,492.75
Mar 12, 2022 12:00 AM;Mar 12, 2022 1:00 AM;51,456.00;17,786.75
Mar 12, 2022 1:00 AM;Mar 12, 2022 2:00 AM;49,471.25;17,065.25
Mar 12, 2022 2:00 AM;Mar 12, 2022 3:00 AM;48,365.00;16,977.75
Mar 12, 2022 3:00 AM;Mar 12, 2022 4:00 AM;48,269.00;17,847.00
Mar 12, 2022 4:00 AM;Mar 12, 2022 5:00 AM;48,430.50;18,921.25
Mar 12, 2022 5:00 AM;Mar 12, 2022 6:00 AM;48,527.25;19,931.75
Mar 12, 2022 6:00 AM;Mar 12, 2022 7:00 AM;49,607.00;21,526.25
Mar 12, 2022 7:00 AM;Mar 12, 2022 8:00 AM;51,366.50;21,193.50
Mar 12, 2022 8:00 AM;Mar 12, 2022 9:00 AM;54,291.75;18,838.75
Mar 12, 2022 9:00 AM;Mar 12, 2022 10:00 AM;57,028.00;16,820.75
Mar 12, 2022 10:00 AM;Mar 12, 2022 11:00 AM;58,345.75;14,772.00
Mar 12, 2022 11:00 AM;Mar 12, 2022 12:00 PM;59,569.50;14,184.50
Mar 12, 2022 12:00 PM;Mar 12, 2022 1:00 PM;58,787.50;13,817.00
Mar 12, 2022 1:00 PM;Mar 12, 2022 2:00 PM;57,103.25;14,539.00
Mar 12, 2022 2:00 PM;Mar 12, 2022 3:00 PM;55,400.00;17,115.25
Mar 12, 2022 3:00 PM;Mar 12, 2022 4:00 PM;54,855.00;22,723.50
Mar 12, 2022 4:00 PM;Mar 12, 2022 5:00 PM;55,077.75;30,742.75
Mar 12, 2022 5:00 PM;Mar 12, 2022 6:00 PM;56,444.25;38,154.25
Mar 12, 2022 6:00 PM;Mar 12, 2022 7:00 PM;58,413.00;39,360.50
Mar 12, 2022 7:00 PM;Mar 12, 2022 8:00 PM;58,197.75;35,836.00
Mar 12, 2022 8:00 PM;Mar 12, 2022 9:00 PM;55,020.00;31,126.00
Mar 12, 2022 9:00 PM;Mar 12, 2022 10:00 PM;52,787.00;28,698.75
Mar 12, 2022 10:00 PM;Mar 12, 2022 11:00 PM;51,510.00;28,220.25
Mar 12, 2022 11:00 PM;Mar 13, 2022 12:00 AM;49,034.25;26,802.00
Mar 13, 2022 12:00 AM;Mar 13, 2022 1:00 AM;46,369.25;25,489.75
Mar 13, 2022 1:00 AM;Mar 13, 2022 2:00 AM;44,802.75;24,630.50
Mar 13, 2022 2:00 AM;Mar 13, 2022 3:00 AM;43,985.25;24,216.75
Mar 13, 2022 3:00 AM;Mar 13, 2022 4:00 AM;43,750.25;24,133.25
Mar 13, 2022 4:00 AM;Mar 13, 2022 5:00 AM;43,988.00;24,200.25
Mar 13, 2022 5:00 AM;Mar 13, 2022 6:00 AM;43,997.25;23,677.50
Mar 13, 2022 6:00 AM;Mar 13, 2022 7:00 AM;44,232.00;22,897.50
Mar 13, 2022 7:00 AM;Mar 13, 2022 8:00 AM;45,282.25;19,884.00
Mar 13, 2022 8:00 AM;Mar 13, 2022 9:00 AM;47,705.50;15,584.25
Mar 13, 2022 9:00 AM;Mar 13, 2022 10:00 AM;51,039.25;13,870.25
Mar 13, 2022 10:00 AM;Mar 13, 2022 11:00 AM;52,624.50;11,468.00
